,mavpackettype,time_usec,frequency,xacc,yacc,zacc,xgyro,ygyro,zgyro,temperature,time_elapsed
23,RAW_IMU,887726359,0.0,40,-5,-1007,-3,4,0,4528,00:14:47.726359
24,RAW_IMU,887926304,0.0,40,-5,-1007,-3,5,0,4480,00:14:47.926304
25,RAW_IMU,888126374,0.0,40,-5,-1007,-4,4,0,4528,00:14:48.126374
26,RAW_IMU,888326359,0.0,40,-5,-1006,-4,5,0,4528,00:14:48.326359
27,RAW_IMU,888526332,0.0,40,-5,-1007,-4,5,0,4480,00:14:48.526332
28,RAW_IMU,888726366,0.0,40,-5,-1007,-4,6,0,4480,00:14:48.726366
29,RAW_IMU,888926308,0.0,40,-5,-1008,-3,5,0,4528,00:14:48.926308
30,RAW_IMU,889126364,0.0,40,-5,-1007,-3,6,0,4528,00:14:49.126364
31,RAW_IMU,889326365,0.0,40,-5,-1008,-3,6,0,4528,00:14:49.326365
32,RAW_IMU,889526312,0.0,40,-5,-1008,-3,5,0,4528,00:14:49.526312
33,RAW_IMU,889726355,0.0,40,-6,-1007,-3,6,0,4528,00:14:49.726355
34,RAW_IMU,889926376,0.0,40,-5,-1008,-4,6,0,4528,00:14:49.926376
35,RAW_IMU,890126334,0.0,40,-6,-1008,-5,5,0,4528,00:14:50.126334
36,RAW_IMU,890326358,0.0,40,-6,-1008,-3,6,0,4480,00:14:50.326358
37,RAW_IMU,890526359,0.0,40,-5,-1008,-4,5,0,4528,00:14:50.526359
38,RAW_IMU,890726330,0.0,40,-5,-1008,-4,5,0,4528,00:14:50.726330
39,RAW_IMU,890926363,0.0,40,-5,-1008,-4,6,0,4528,00:14:50.926363
40,RAW_IMU,891126367,0.0,40,-5,-1008,-3,5,0,4480,00:14:51.126367
41,RAW_IMU,891326338,0.0,40,-5,-1008,-4,6,0,4480,00:14:51.326338
42,RAW_IMU,891526385,0.0,40,-6,-1007,-2,6,0,4528,00:14:51.526385
43,RAW_IMU,891726388,0.0,40,-6,-1007,-3,6,-1,4528,00:14:51.726388
44,RAW_IMU,891926328,0.0,40,-6,-1007,-3,6,0,4528,00:14:51.926328
45,RAW_IMU,892126368,0.0,40,-5,-1007,-3,5,0,4480,00:14:52.126368
46,RAW_IMU,892326382,0.0,40,-5,-1007,-3,6,0,4480,00:14:52.326382
47,RAW_IMU,892526308,0.0,40,-5,-1007,-4,5,0,4528,00:14:52.526308
48,RAW_IMU,892726380,0.0,39,-6,-1007,-4,4,0,4480,00:14:52.726380
49,RAW_IMU,892926371,0.0,40,-6,-1007,-3,5,0,4480,00:14:52.926371
50,RAW_IMU,893126327,0.0,40,-5,-1007,-3,5,0,4528,00:14:53.126327
51,RAW_IMU,893326377,0.0,40,-6,-1007,-3,6,0,4480,00:14:53.326377
52,RAW_IMU,893526376,0.0,40,-5,-1007,-4,4,0,4480,00:14:53.526376
53,RAW_IMU,893726325,0.0,40,-5,-1007,-4,5,-1,4480,00:14:53.726325
54,RAW_IMU,893926361,0.0,41,-5,-1007,-3,5,0,4480,00:14:53.926361
55,RAW_IMU,894126369,0.0,40,-5,-1007,-4,5,-1,4480,00:14:54.126369
56,RAW_IMU,894326305,0.0,41,-5,-1008,-3,5,0,4480,00:14:54.326305
57,RAW_IMU,894526370,0.0,40,-5,-1007,-4,5,0,4480,00:14:54.526370
58,RAW_IMU,894726375,0.0,40,-5,-1007,-4,6,0,4528,00:14:54.726375
59,RAW_IMU,894926348,0.0,40,-5,-1007,-4,5,0,4480,00:14:54.926348
60,RAW_IMU,895126371,0.0,40,-5,-1007,-4,6,0,4528,00:14:55.126371
61,RAW_IMU,895326385,0.0,40,-5,-1007,-4,5,0,4480,00:14:55.326385
62,RAW_IMU,895526326,0.0,40,-5,-1007,-3,5,0,4480,00:14:55.526326
63,RAW_IMU,895726376,0.0,39,-5,-1007,-3,5,0,4528,00:14:55.726376
64,RAW_IMU,895926363,0.0,40,-5,-1007,-4,6,0,4480,00:14:55.926363
65,RAW_IMU,896126330,0.0,40,-6,-1006,-3,5,0,4528,00:14:56.126330
66,RAW_IMU,896326343,0.0,40,-5,-1007,-3,5,1,4480,00:14:56.326343
67,RAW_IMU,896526346,0.0,40,-5,-1007,-3,6,0,4528,00:14:56.526346
68,RAW_IMU,896726311,0.0,40,-5,-1007,-4,6,0,4480,00:14:56.726311
69,RAW_IMU,896926359,0.0,40,-5,-1008,-4,5,0,4480,00:14:56.926359
70,RAW_IMU,897126348,0.0,40,-5,-1008,-3,6,0,4528,00:14:57.126348
71,RAW_IMU,897326357,0.0,40,-6,-1007,-4,5,0,4528,00:14:57.326357
72,RAW_IMU,897526319,0.0,40,-5,-1007,-3,5,0,4528,00:14:57.526319
73,RAW_IMU,897726363,0.0,40,-5,-1007,-3,6,0,4480,00:14:57.726363
74,RAW_IMU,897926386,0.0,40,-6,-1008,-4,6,0,4480,00:14:57.926386
75,RAW_IMU,898126350,0.0,40,-5,-1007,-4,5,0,4528,00:14:58.126350
76,RAW_IMU,898326370,0.0,41,-6,-1007,-3,5,0,4528,00:14:58.326370
77,RAW_IMU,898526371,0.0,40,-5,-1007,-3,6,-1,4528,00:14:58.526371
78,RAW_IMU,898726326,0.0,40,-5,-1008,-3,5,0,4528,00:14:58.726326
79,RAW_IMU,898926385,0.0,40,-5,-1007,-3,6,0,4480,00:14:58.926385
80,RAW_IMU,899126374,0.0,40,-5,-1007,-3,5,0,4480,00:14:59.126374
81,RAW_IMU,899326325,0.0,40,-5,-1007,-4,5,0,4528,00:14:59.326325
82,RAW_IMU,899526364,0.0,40,-6,-1007,-3,5,0,4528,00:14:59.526364
83,RAW_IMU,899726369,0.0,40,-5,-1007,-4,6,0,4480,00:14:59.726369
84,RAW_IMU,899926366,0.0,40,-5,-1007,-4,5,0,4480,00:14:59.926366
85,RAW_IMU,900126372,0.0,40,-5,-1007,-3,5,-1,4480,00:15:00.126372
86,RAW_IMU,900326369,0.0,40,-5,-1008,-4,5,0,4528,00:15:00.326369
87,RAW_IMU,900526333,0.0,40,-5,-1008,-4,5,0,4528,00:15:00.526333
88,RAW_IMU,900726370,0.0,40,-5,-1008,-4,5,0,4480,00:15:00.726370
89,RAW_IMU,900926359,0.0,40,-5,-1008,-4,5,0,4528,00:15:00.926359
90,RAW_IMU,901126337,0.0,40,-5,-1008,-3,6,0,4480,00:15:01.126337
91,RAW_IMU,901326370,0.0,40,-6,-1008,-3,6,0,4528,00:15:01.326370
92,RAW_IMU,901526371,0.0,40,-5,-1007,-3,5,-1,4480,00:15:01.526371
93,RAW_IMU,901726380,0.0,40,-5,-1008,-4,6,-1,4528,00:15:01.726380
94,RAW_IMU,901926369,0.0,40,-5,-1007,-3,6,0,4528,00:15:01.926369
95,RAW_IMU,902126373,0.0,40,-5,-1007,-3,6,0,4480,00:15:02.126373
96,RAW_IMU,902326374,0.0,40,-5,-1007,-4,5,0,4528,00:15:02.326374
97,RAW_IMU,902526377,0.0,40,-5,-1008,-3,5,0,4480,00:15:02.526377
98,RAW_IMU,902726359,0.0,40,-5,-1007,-4,6,0,4480,00:15:02.726359
99,RAW_IMU,902926389,0.0,40,-5,-1007,-3,6,0,4528,00:15:02.926389
100,RAW_IMU,903726361,0.0,40,-5,-1007,-4,6,0,4480,00:15:03.726361
101,RAW_IMU,903926368,0.0,40,-5,-1008,-4,5,0,4528,00:15:03.926368
102,RAW_IMU,904126400,0.0,40,-5,-1007,-4,6,0,4480,00:15:04.126400
103,RAW_IMU,904326397,0.0,40,-5,-1008,-4,5,0,4528,00:15:04.326397
104,RAW_IMU,904526363,0.0,40,-5,-1007,-4,6,0,4480,00:15:04.526363
105,RAW_IMU,904726321,0.0,40,-5,-1007,-3,5,0,4528,00:15:04.726321
106,RAW_IMU,904926372,0.0,40,-5,-1007,-3,5,0,4480,00:15:04.926372
107,RAW_IMU,905126369,0.0,40,-5,-1007,-3,5,0,4480,00:15:05.126369
108,RAW_IMU,905326299,0.0,40,-5,-1007,-3,6,0,4528,00:15:05.326299
109,RAW_IMU,905526356,0.0,40,-6,-1008,-4,6,0,4480,00:15:05.526356
110,RAW_IMU,907926379,50.0,40,-5,-1009,-8,13,-1,4528,00:15:07.926379
111,RAW_IMU,908126365,50.0,40,-6,-1010,-9,15,-1,4480,00:15:08.126365
112,RAW_IMU,908326361,50.0,41,-5,-1010,-10,16,-2,4528,00:15:08.326361
113,RAW_IMU,908526359,50.0,40,-6,-1010,-10,15,-1,4528,00:15:08.526359
114,RAW_IMU,908726388,50.0,40,-5,-1009,-10,17,-1,4480,00:15:08.726388
115,RAW_IMU,908926329,50.0,41,-6,-1009,-8,17,-1,4528,00:15:08.926329
116,RAW_IMU,909126375,50.0,40,-6,-1009,-8,17,-2,4528,00:15:09.126375
117,RAW_IMU,909326379,50.0,40,-6,-1009,-10,18,-1,4480,00:15:09.326379
118,RAW_IMU,909526308,50.0,40,-5,-1009,-8,16,-2,4480,00:15:09.526308
119,RAW_IMU,909726387,50.0,41,-5,-1010,-9,16,-2,4480,00:15:09.726387
120,RAW_IMU,911926333,100.0,41,-6,-1009,-8,7,0,4480,00:15:11.926333
121,RAW_IMU,912126377,100.0,41,-6,-1008,-7,5,0,4480,00:15:12.126377
122,RAW_IMU,912326370,100.0,40,-5,-1008,-6,4,0,4528,00:15:12.326370
123,RAW_IMU,912526356,100.0,40,-5,-1008,-6,5,0,4480,00:15:12.526356
124,RAW_IMU,912726369,100.0,40,-6,-1008,-6,4,0,4480,00:15:12.726369
125,RAW_IMU,912926386,100.0,41,-5,-1008,-5,3,0,4480,00:15:12.926386
126,RAW_IMU,913126367,100.0,41,-5,-1007,-6,2,0,4528,00:15:13.126367
127,RAW_IMU,913326338,100.0,40,-6,-1008,-6,4,0,4480,00:15:13.326338
128,RAW_IMU,913526366,100.0,40,-6,-1008,-5,4,0,4528,00:15:13.526366
129,RAW_IMU,913726360,100.0,40,-5,-1008,-6,3,0,4480,00:15:13.726360
130,RAW_IMU,915926367,150.0,40,-5,-1007,-3,8,0,4480,00:15:15.926367
131,RAW_IMU,916126345,150.0,40,-5,-1008,-4,8,0,4480,00:15:16.126345
132,RAW_IMU,916326360,150.0,40,-5,-1007,-4,6,0,4528,00:15:16.326360
133,RAW_IMU,916526382,150.0,40,-5,-1008,-4,7,0,4480,00:15:16.526382
134,RAW_IMU,916726388,150.0,41,-5,-1008,-6,9,-1,4480,00:15:16.726388
135,RAW_IMU,916926394,150.0,40,-5,-1007,-4,7,0,4480,00:15:16.926394
136,RAW_IMU,917126369,150.0,40,-6,-1007,-4,7,0,4480,00:15:17.126369
137,RAW_IMU,917326332,150.0,40,-6,-1007,-4,7,0,4480,00:15:17.326332
138,RAW_IMU,917526384,150.0,41,-5,-1007,-4,7,0,4528,00:15:17.526384
139,RAW_IMU,917726357,150.0,40,-5,-1008,-3,8,0,4528,00:15:17.726357
140,RAW_IMU,919926374,200.0,40,-5,-1007,-5,7,0,4528,00:15:19.926374
141,RAW_IMU,920126365,200.0,40,-5,-1007,-4,6,0,4480,00:15:20.126365
142,RAW_IMU,920326307,200.0,40,-5,-1007,-5,7,0,4528,00:15:20.326307
143,RAW_IMU,920526397,200.0,40,-5,-1006,-4,7,0,4528,00:15:20.526397
144,RAW_IMU,920726360,200.0,41,-5,-1006,-5,7,0,4480,00:15:20.726360
145,RAW_IMU,920926401,200.0,41,-5,-1006,-3,5,0,4480,00:15:20.926401
146,RAW_IMU,921126374,200.0,40,-5,-1006,-5,6,0,4480,00:15:21.126374
147,RAW_IMU,921326399,200.0,40,-5,-1006,-4,7,1,4480,00:15:21.326399
148,RAW_IMU,921526309,200.0,40,-5,-1007,-4,6,0,4528,00:15:21.526309
149,RAW_IMU,921726363,200.0,40,-5,-1007,-4,7,0,4480,00:15:21.726363
150,RAW_IMU,923926356,250.0,40,-5,-1008,-3,4,0,4480,00:15:23.926356
151,RAW_IMU,924126373,250.0,39,-5,-1007,-4,7,-1,4528,00:15:24.126373
152,RAW_IMU,924326328,250.0,39,-6,-1007,-3,4,0,4528,00:15:24.326328
153,RAW_IMU,924526361,250.0,40,-7,-1007,-2,4,0,4528,00:15:24.526361
154,RAW_IMU,924726383,250.0,40,-6,-1008,-3,4,-1,4528,00:15:24.726383
155,RAW_IMU,924926329,250.0,41,-6,-1007,-2,4,0,4528,00:15:24.926329
156,RAW_IMU,925126377,250.0,40,-5,-1007,-3,3,0,4480,00:15:25.126377
157,RAW_IMU,925326387,250.0,41,-5,-1008,-3,5,0,4480,00:15:25.326387
158,RAW_IMU,925526368,250.0,41,-5,-1008,-3,4,0,4528,00:15:25.526368
159,RAW_IMU,925726372,250.0,40,-5,-1008,-4,3,0,4528,00:15:25.726372
160,RAW_IMU,927926363,0.0,40,-5,-1007,-4,6,0,4528,00:15:27.926363
161,RAW_IMU,928126364,0.0,40,-5,-1008,-3,5,0,4480,00:15:28.126364
162,RAW_IMU,928326317,0.0,40,-6,-1009,-3,6,0,4480,00:15:28.326317
163,RAW_IMU,928526370,0.0,40,-5,-1008,-3,6,0,4480,00:15:28.526370
164,RAW_IMU,928726373,0.0,40,-5,-1008,-4,6,0,4528,00:15:28.726373
165,RAW_IMU,928926337,0.0,41,-6,-1008,-4,6,0,4528,00:15:28.926337
166,RAW_IMU,929126374,0.0,40,-6,-1008,-4,5,0,4480,00:15:29.126374
167,RAW_IMU,929326399,0.0,40,-5,-1008,-3,6,0,4528,00:15:29.326399
168,RAW_IMU,929526396,0.0,40,-5,-1008,-4,6,0,4528,00:15:29.526396
169,RAW_IMU,929726357,0.0,40,-5,-1007,-4,5,0,4480,00:15:29.726357
170,RAW_IMU,931926370,50.0,40,-5,-1009,-6,11,-1,4528,00:15:31.926370
171,RAW_IMU,932126365,50.0,40,-5,-1009,-7,13,-2,4480,00:15:32.126365
172,RAW_IMU,932326344,50.0,40,-6,-1011,-8,13,-1,4528,00:15:32.326344
173,RAW_IMU,932526369,50.0,40,-6,-1010,-8,14,-2,4528,00:15:32.526369
174,RAW_IMU,932726362,50.0,40,-6,-1011,-7,14,-2,4528,00:15:32.726362
175,RAW_IMU,932926347,50.0,39,-6,-1010,-7,13,-2,4480,00:15:32.926347
176,RAW_IMU,933126383,50.0,40,-6,-1010,-8,14,-3,4480,00:15:33.126383
177,RAW_IMU,933326366,50.0,40,-6,-1011,-7,14,-2,4528,00:15:33.326366
178,RAW_IMU,933526341,50.0,40,-6,-1010,-7,12,-1,4528,00:15:33.526341
179,RAW_IMU,933726374,50.0,40,-5,-1010,-7,14,-2,4528,00:15:33.726374
180,RAW_IMU,935926351,100.0,40,-5,-1009,-9,8,0,4480,00:15:35.926351
181,RAW_IMU,936126376,100.0,40,-5,-1008,-6,8,0,4480,00:15:36.126376
182,RAW_IMU,936326365,100.0,41,-5,-1008,-6,6,0,4480,00:15:36.326365
183,RAW_IMU,936526370,100.0,40,-5,-1008,-7,5,0,4528,00:15:36.526370
184,RAW_IMU,936726380,100.0,40,-6,-1007,-7,6,0,4480,00:15:36.726380
185,RAW_IMU,936926366,100.0,40,-5,-1007,-6,6,0,4480,00:15:36.926366
186,RAW_IMU,937126378,100.0,40,-5,-1008,-8,6,0,4480,00:15:37.126378
187,RAW_IMU,937326360,100.0,40,-5,-1007,-7,6,0,4480,00:15:37.326360
188,RAW_IMU,937526371,100.0,40,-5,-1007,-7,6,0,4480,00:15:37.526371
189,RAW_IMU,937726382,100.0,40,-5,-1007,-7,6,1,4528,00:15:37.726382
190,RAW_IMU,939926367,150.0,40,-6,-1008,0,3,0,4528,00:15:39.926367
191,RAW_IMU,940126333,150.0,40,-6,-1008,-1,2,-1,4528,00:15:40.126333
192,RAW_IMU,940326372,150.0,40,-6,-1008,0,1,-1,4480,00:15:40.326372
193,RAW_IMU,940526358,150.0,41,-5,-1008,0,2,0,4480,00:15:40.526358
194,RAW_IMU,940726330,150.0,40,-6,-1008,0,3,-1,4480,00:15:40.726330
195,RAW_IMU,940926359,150.0,40,-5,-1008,-1,1,0,4480,00:15:40.926359
196,RAW_IMU,941126371,150.0,40,-6,-1008,0,1,0,4480,00:15:41.126371
197,RAW_IMU,941326336,150.0,40,-6,-1008,0,3,0,4528,00:15:41.326336
198,RAW_IMU,941526364,150.0,40,-6,-1008,0,2,0,4480,00:15:41.526364
199,RAW_IMU,941726368,150.0,40,-6,-1008,0,3,0,4528,00:15:41.726368
200,RAW_IMU,943926317,200.0,40,-5,-1007,-4,8,0,4528,00:15:43.926317
201,RAW_IMU,944126360,200.0,40,-5,-1007,-5,7,0,4480,00:15:44.126360
202,RAW_IMU,944326354,200.0,40,-5,-1006,-5,9,0,4480,00:15:44.326354
203,RAW_IMU,944526366,200.0,40,-5,-1008,-4,7,0,4480,00:15:44.526366
204,RAW_IMU,944726376,200.0,39,-5,-1007,-5,9,0,4480,00:15:44.726376
205,RAW_IMU,944926330,200.0,40,-5,-1008,-5,8,0,4480,00:15:44.926330
206,RAW_IMU,945126371,200.0,40,-5,-1007,-3,8,0,4480,00:15:45.126371
207,RAW_IMU,945326365,200.0,40,-5,-1007,-5,9,0,4528,00:15:45.326365
208,RAW_IMU,945526324,200.0,40,-5,-1007,-5,7,0,4480,00:15:45.526324
209,RAW_IMU,945726380,200.0,40,-6,-1008,-4,7,0,4528,00:15:45.726380
210,RAW_IMU,947926333,250.0,40,-6,-1007,-4,6,0,4528,00:15:47.926333
211,RAW_IMU,948126368,250.0,39,-5,-1007,-3,5,0,4480,00:15:48.126368
212,RAW_IMU,948326359,250.0,40,-5,-1007,-3,6,0,4480,00:15:48.326359
213,RAW_IMU,948526304,250.0,39,-6,-1007,-4,6,0,4528,00:15:48.526304
214,RAW_IMU,948726372,250.0,40,-5,-1007,-4,6,0,4528,00:15:48.726372
215,RAW_IMU,948926367,250.0,40,-6,-1007,-3,6,0,4528,00:15:48.926367
216,RAW_IMU,949126372,250.0,40,-5,-1007,-4,6,0,4480,00:15:49.126372
217,RAW_IMU,949326328,250.0,40,-5,-1007,-4,7,0,4528,00:15:49.326328
218,RAW_IMU,949526375,250.0,40,-6,-1007,-4,6,0,4480,00:15:49.526375
219,RAW_IMU,949726358,250.0,40,-5,-1007,-3,6,0,4528,00:15:49.726358
220,RAW_IMU,951926383,0.0,40,-5,-1008,-4,5,0,4480,00:15:51.926383
221,RAW_IMU,952126401,0.0,40,-5,-1008,-4,6,0,4528,00:15:52.126401
222,RAW_IMU,952326380,0.0,40,-5,-1007,-3,5,-1,4480,00:15:52.326380
223,RAW_IMU,952526342,0.0,40,-5,-1007,-4,6,0,4480,00:15:52.526342
224,RAW_IMU,952726425,0.0,40,-6,-1008,-3,6,0,4480,00:15:52.726425
225,RAW_IMU,952926380,0.0,40,-5,-1008,-3,5,0,4528,00:15:52.926380
226,RAW_IMU,953126366,0.0,40,-5,-1008,-4,5,0,4480,00:15:53.126366
227,RAW_IMU,953326334,0.0,40,-5,-1007,-3,6,0,4528,00:15:53.326334
228,RAW_IMU,953526378,0.0,40,-5,-1008,-4,6,0,4528,00:15:53.526378
229,RAW_IMU,953726370,0.0,40,-6,-1007,-3,5,-1,4528,00:15:53.726370
230,RAW_IMU,955726369,50.0,40,-5,-1007,-4,5,0,4528,00:15:55.726369
231,RAW_IMU,955926315,50.0,40,-5,-1009,-5,10,-1,4480,00:15:55.926315
232,RAW_IMU,956126366,50.0,40,-5,-1009,-6,11,0,4528,00:15:56.126366
233,RAW_IMU,956326374,50.0,39,-5,-1009,-6,11,0,4480,00:15:56.326374
234,RAW_IMU,956526305,50.0,39,-5,-1009,-6,11,-1,4480,00:15:56.526305
235,RAW_IMU,956726376,50.0,39,-5,-1009,-7,12,-1,4528,00:15:56.726376
236,RAW_IMU,956926360,50.0,39,-5,-1009,-7,12,-1,4480,00:15:56.926360
237,RAW_IMU,957126308,50.0,39,-5,-1009,-6,11,0,4528,00:15:57.126308
238,RAW_IMU,957326367,50.0,39,-6,-1009,-7,11,0,4480,00:15:57.326367
239,RAW_IMU,957526372,50.0,39,-5,-1010,-7,11,-1,4528,00:15:57.526372
240,RAW_IMU,959726359,100.0,39,-5,-1010,-6,12,0,4480,00:15:59.726359
241,RAW_IMU,959926386,100.0,40,-4,-1008,-6,10,0,4528,00:15:59.926386
242,RAW_IMU,960126350,100.0,40,-5,-1008,-7,9,0,4528,00:16:00.126350
243,RAW_IMU,960326365,100.0,40,-5,-1008,-5,10,0,4528,00:16:00.326365
244,RAW_IMU,960526355,100.0,40,-5,-1007,-6,8,0,4480,00:16:00.526355
245,RAW_IMU,960726305,100.0,40,-6,-1007,-5,10,0,4480,00:16:00.726305
246,RAW_IMU,960926363,100.0,39,-4,-1007,-4,10,0,4480,00:16:00.926363
247,RAW_IMU,961126374,100.0,40,-5,-1007,-5,8,0,4480,00:16:01.126374
248,RAW_IMU,961326328,100.0,40,-5,-1007,-5,9,0,4480,00:16:01.326328
249,RAW_IMU,961526281,100.0,40,-5,-1006,-5,10,0,4480,00:16:01.526281
250,RAW_IMU,963926370,150.0,41,-5,-1007,-3,3,0,4528,00:16:03.926370
251,RAW_IMU,964126380,150.0,40,-5,-1007,-2,1,-1,4528,00:16:04.126380
252,RAW_IMU,964326372,150.0,41,-5,-1008,-2,1,0,4480,00:16:04.326372
253,RAW_IMU,964526341,150.0,41,-5,-1008,-2,2,-1,4480,00:16:04.526341
254,RAW_IMU,964726362,150.0,40,-5,-1008,-1,2,0,4528,00:16:04.726362
255,RAW_IMU,964926370,150.0,40,-5,-1008,-2,2,0,4480,00:16:04.926370
256,RAW_IMU,965126330,150.0,40,-5,-1008,-1,3,0,4480,00:16:05.126330
257,RAW_IMU,965326357,150.0,40,-6,-1008,-2,3,0,4480,00:16:05.326357
258,RAW_IMU,965526380,150.0,40,-6,-1008,-2,2,0,4480,00:16:05.526380
259,RAW_IMU,965726323,150.0,40,-5,-1008,-3,4,0,4480,00:16:05.726323
260,RAW_IMU,967726377,200.0,40,-5,-1008,-3,3,0,4480,00:16:07.726377
261,RAW_IMU,967926334,200.0,40,-5,-1008,-4,6,-1,4480,00:16:07.926334
262,RAW_IMU,968126365,200.0,40,-5,-1008,-2,3,0,4480,00:16:08.126365
263,RAW_IMU,968326363,200.0,40,-5,-1008,-2,3,0,4528,00:16:08.326363
264,RAW_IMU,968526319,200.0,40,-5,-1008,-2,4,-1,4528,00:16:08.526319
265,RAW_IMU,968726368,200.0,40,-5,-1007,-3,3,-1,4528,00:16:08.726368
266,RAW_IMU,968926369,200.0,40,-5,-1008,-2,3,-1,4528,00:16:08.926369
267,RAW_IMU,969126405,200.0,40,-6,-1007,-3,5,-1,4480,00:16:09.126405
268,RAW_IMU,969326367,200.0,40,-5,-1008,-3,3,0,4528,00:16:09.326367
269,RAW_IMU,969526361,200.0,40,-5,-1008,-4,5,-1,4480,00:16:09.526361
270,RAW_IMU,971726362,250.0,40,-5,-1009,-2,2,-1,4528,00:16:11.726362
271,RAW_IMU,971926353,250.0,40,-5,-1008,-5,7,0,4480,00:16:11.926353
272,RAW_IMU,972126377,250.0,40,-5,-1008,-4,6,0,4480,00:16:12.126377
273,RAW_IMU,972326368,250.0,40,-5,-1008,-3,7,0,4528,00:16:12.326368
274,RAW_IMU,972526319,250.0,40,-5,-1008,-4,6,0,4528,00:16:12.526319
275,RAW_IMU,972726383,250.0,40,-5,-1008,-4,5,0,4480,00:16:12.726383
276,RAW_IMU,972926356,250.0,40,-5,-1009,-4,6,0,4480,00:16:12.926356
277,RAW_IMU,973126300,250.0,41,-5,-1008,-4,5,0,4528,00:16:13.126300
278,RAW_IMU,973326366,250.0,40,-5,-1007,-4,6,0,4480,00:16:13.326366
279,RAW_IMU,973526356,250.0,40,-5,-1008,-4,6,0,4528,00:16:13.526356
280,RAW_IMU,975926390,0.0,41,-5,-1009,-3,6,0,4480,00:16:15.926390
281,RAW_IMU,976126309,0.0,40,-5,-1007,-2,5,0,4528,00:16:16.126309
282,RAW_IMU,976326371,0.0,40,-5,-1007,-5,6,0,4528,00:16:16.326371
283,RAW_IMU,976526303,0.0,40,-5,-1008,-3,6,0,4528,00:16:16.526303
284,RAW_IMU,976726387,0.0,40,-5,-1008,-3,5,0,4480,00:16:16.726387
285,RAW_IMU,976926314,0.0,41,-5,-1007,-4,5,0,4480,00:16:16.926314
286,RAW_IMU,977126370,0.0,40,-5,-1007,-4,5,0,4480,00:16:17.126370
287,RAW_IMU,977326316,0.0,40,-5,-1007,-4,6,0,4480,00:16:17.326316
288,RAW_IMU,977526381,0.0,40,-5,-1007,-4,6,0,4480,00:16:17.526381
289,RAW_IMU,977726336,0.0,40,-5,-1008,-3,5,0,4480,00:16:17.726336
290,RAW_IMU,979726347,50.0,40,-5,-1008,-4,6,-1,4480,00:16:19.726347
291,RAW_IMU,979926382,50.0,40,-5,-1009,-8,10,-1,4528,00:16:19.926382
292,RAW_IMU,980126370,50.0,39,-5,-1008,-7,9,0,4528,00:16:20.126370
293,RAW_IMU,980326336,50.0,39,-5,-1008,-8,10,0,4480,00:16:20.326336
294,RAW_IMU,980526307,50.0,39,-5,-1009,-8,10,0,4480,00:16:20.526307
295,RAW_IMU,980726369,50.0,39,-5,-1008,-8,10,0,4480,00:16:20.726369
296,RAW_IMU,980926302,50.0,39,-5,-1007,-8,9,0,4528,00:16:20.926302
297,RAW_IMU,981126301,50.0,39,-5,-1008,-8,11,0,4528,00:16:21.126301
298,RAW_IMU,981326364,50.0,39,-5,-1008,-7,10,-1,4480,00:16:21.326364
299,RAW_IMU,981526303,50.0,39,-5,-1008,-8,8,0,4480,00:16:21.526303
