,time_usec,xacc,frequency,yacc,zacc,xgyro,ygyro,zgyro,temperature
102,235986244,40,0.0,-51,-995,-23,-7,0,4432
103,236086204,41,0.0,-51,-995,-23,-9,0,4432
104,236186213,39,0.0,-51,-995,-23,-11,-2,4480
105,236286239,39,0.0,-52,-995,-23,-9,-1,4432
106,236386180,39,0.0,-51,-995,-22,-10,0,4480
107,236486194,41,0.0,-52,-995,-24,-7,1,4480
108,236586242,39,0.0,-51,-995,-22,-7,1,4432
109,236686226,40,0.0,-52,-995,-24,-7,0,4480
110,236786222,39,0.0,-51,-995,-22,-7,0,4480
111,236886231,40,0.0,-52,-995,-23,-9,-2,4480
112,236986250,39,0.0,-51,-995,-24,-7,-1,4480
113,237086239,39,0.0,-52,-996,-25,-7,0,4480
114,237186198,40,0.0,-51,-995,-23,-6,-1,4480
115,237286200,40,0.0,-52,-995,-22,-6,-1,4480
116,237386265,40,0.0,-51,-995,-22,-5,0,4480
117,237486233,39,0.0,-52,-995,-24,-9,-2,4480
118,237586207,40,0.0,-51,-996,-23,-7,0,4480
119,237686257,40,0.0,-52,-996,-24,-6,-1,4480
120,237786203,40,0.0,-51,-995,-22,-6,-2,4480
121,237886195,40,0.0,-51,-995,-22,-7,-1,4432
122,237986244,40,0.0,-52,-995,-25,-9,-1,4480
123,238086197,40,0.0,-51,-995,-22,-7,-1,4480
124,238186210,40,0.0,-52,-996,-24,-6,0,4432
125,238286237,39,0.0,-51,-995,-25,-4,-1,4480
126,238386269,40,0.0,-52,-995,-23,-9,0,4480
127,238486202,40,0.0,-52,-995,-22,-7,-1,4480
128,238586238,40,0.0,-52,-995,-25,-11,-1,4480
129,238686198,40,0.0,-52,-996,-24,-7,-2,4480
130,238786217,40,0.0,-52,-996,-25,-11,-1,4480
131,238886262,40,0.0,-51,-996,-25,-7,-1,4480
132,238986249,40,0.0,-52,-996,-24,-7,-2,4480
133,239086203,40,0.0,-51,-996,-26,-7,-1,4480
134,239186208,40,0.0,-52,-997,-24,-9,-1,4480
135,239286286,40,0.0,-51,-997,-24,-9,-1,4480
136,239386224,40,0.0,-51,-996,-24,-5,-1,4480
137,239486205,40,0.0,-51,-996,-24,-6,-1,4480
138,239586264,40,0.0,-52,-997,-23,-10,-1,4480
139,239686180,40,0.0,-51,-997,-25,-7,0,4480
140,239786212,40,0.0,-51,-997,-21,-9,-1,4480
141,239886202,40,0.0,-52,-997,-22,-9,-2,4432
142,239986215,40,0.0,-52,-997,-23,-6,0,4432
143,240086253,40,0.0,-51,-997,-23,-7,-2,4480
144,240186272,40,0.0,-51,-996,-23,-9,-1,4480
145,240286212,40,0.0,-52,-996,-23,-9,-1,4480
146,240386236,40,0.0,-51,-997,-22,-4,-2,4480
147,240486241,40,0.0,-51,-996,-24,-5,-2,4480
148,240586181,40,0.0,-51,-997,-23,-10,0,4432
149,240686214,40,0.0,-51,-996,-24,-10,0,4480
150,240786245,39,0.0,-52,-997,-24,-9,-1,4480
151,240886207,41,0.0,-52,-997,-22,-9,-1,4432
152,240986220,40,0.0,-52,-997,-23,-10,-1,4432
153,241086252,40,0.0,-51,-997,-23,-7,-2,4480
154,241186181,40,0.0,-51,-997,-22,-9,-1,4480
155,241286184,39,0.0,-51,-997,-21,-6,-2,4480
156,241386205,40,0.0,-51,-996,-27,-11,0,4480
157,241486207,40,0.0,-52,-996,-21,-9,-1,4480
158,241586241,40,0.0,-51,-996,-20,-6,-1,4480
159,241686209,39,0.0,-51,-996,-22,-9,-1,4480
160,241786207,40,0.0,-51,-995,-22,-6,-3,4480
161,241886210,40,0.0,-51,-996,-23,-10,-2,4432
162,241986214,40,0.0,-52,-996,-24,-6,-1,4480
163,242086241,40,0.0,-51,-996,-24,-7,0,4480
164,242186252,40,0.0,-51,-996,-23,-11,0,4480
165,242286213,40,0.0,-51,-996,-23,-10,-2,4480
166,242386238,40,0.0,-51,-996,-22,-10,0,4480
167,242486183,40,0.0,-51,-996,-25,-7,-2,4480
168,242586193,40,0.0,-52,-995,-24,-9,0,4432
169,242686240,40,0.0,-51,-996,-24,-9,0,4480
170,242786261,40,0.0,-51,-995,-23,-7,0,4480
171,242886231,40,0.0,-51,-996,-22,-7,-1,4480
172,242986245,40,0.0,-51,-996,-24,-9,-2,4480
173,243086179,40,0.0,-51,-995,-21,-4,-1,4480
174,243186207,40,0.0,-52,-995,-21,-5,-1,4480
175,243286240,40,0.0,-52,-995,-24,-6,0,4480
176,243386177,40,0.0,-52,-996,-23,-10,1,4480
177,243486205,40,0.0,-51,-996,-23,-12,-1,4480
178,243586261,40,0.0,-51,-996,-22,-9,0,4480
179,243686205,40,0.0,-52,-996,-24,-10,-2,4480
180,243786214,40,0.0,-52,-996,-23,-7,1,4480
181,243886247,40,0.0,-51,-996,-25,-5,-1,4480
182,243986217,40,0.0,-51,-996,-25,-5,-4,4480
183,244086211,40,0.0,-51,-995,-24,-6,0,4480
184,244186244,40,0.0,-51,-995,-22,-7,-2,4432
185,244286254,40,0.0,-52,-996,-23,-10,0,4480
186,244386181,40,0.0,-51,-996,-24,-7,-3,4432
187,244486222,40,0.0,-52,-995,-21,-7,0,4480
188,244586236,40,0.0,-51,-996,-21,-5,-1,4480
189,244686260,40,0.0,-52,-995,-22,-7,-1,4480
190,244786212,40,0.0,-52,-996,-22,-7,-1,4480
191,244886247,40,0.0,-52,-996,-21,-6,-1,4432
192,244986182,40,0.0,-52,-996,-23,-7,0,4528
193,245086196,40,0.0,-51,-996,-24,-11,-2,4432
194,245186242,40,0.0,-51,-996,-24,-6,-1,4432
195,245286226,40,0.0,-52,-995,-24,-7,0,4480
196,245386260,39,0.0,-51,-995,-23,-10,0,4480
197,245486218,40,0.0,-51,-996,-25,-10,0,4432
198,245586207,40,0.0,-52,-996,-22,-7,0,4480
199,245686255,40,0.0,-51,-996,-25,-10,0,4480
200,252086177,38,25000.0,-52,-996,-22,-7,-1,4432
201,252186199,40,25000.0,-50,-996,-24,-11,0,4480
202,252286258,39,25000.0,-52,-995,-24,-10,0,4432
203,252386251,40,25000.0,-51,-996,-24,-5,-2,4480
204,252486195,39,25000.0,-51,-996,-23,-7,0,4480
205,252586241,40,25000.0,-51,-996,-23,-7,0,4480
206,252686184,39,25000.0,-51,-996,-20,-7,0,4480
207,252786209,40,25000.0,-52,-997,-23,-6,-2,4480
208,252886236,41,25000.0,-51,-996,-21,-7,0,4480
209,252986215,39,25000.0,-51,-996,-25,-9,-2,4480
210,253086209,42,25000.0,-51,-996,-22,-7,-2,4432
211,253186243,40,25000.0,-53,-996,-22,-10,-1,4480
212,253286198,41,25000.0,-51,-995,-25,-10,0,4480
213,253386160,39,25000.0,-52,-995,-25,-7,-1,4480
214,253486242,40,25000.0,-51,-996,-22,-9,-2,4480
215,253586202,39,25000.0,-52,-996,-25,-6,-1,4480
216,253686262,39,25000.0,-52,-996,-22,-5,0,4432
217,253786179,41,25000.0,-51,-996,-23,-10,-3,4480
218,253886194,40,25000.0,-51,-997,-23,-5,-3,4432
219,253986145,40,25000.0,-51,-996,-22,-7,-1,4480
220,254086245,39,25000.0,-52,-996,-23,-7,-1,4480
221,254186181,40,25000.0,-51,-997,-23,-7,0,4480
222,254286200,39,25000.0,-51,-996,-22,-9,-1,4480
223,254386202,40,25000.0,-51,-996,-21,-5,0,4480
224,254486246,39,25000.0,-52,-996,-21,-7,0,4480
225,254586212,42,25000.0,-57,-993,-29,-9,-2,4480
226,254686202,44,25000.0,-56,-993,-24,-11,0,4480
227,254786245,37,25000.0,-49,-997,-19,-3,0,4432
228,254886181,38,25000.0,-49,-996,-25,-10,0,4480
229,254986213,38,25000.0,-51,-994,-28,-9,-1,4432
230,255086241,42,25000.0,-50,-998,-20,-7,-1,4432
231,255186208,37,25000.0,-52,-995,-24,-6,-2,4480
232,255286213,40,25000.0,-52,-996,-23,-7,0,4480
233,255386237,39,25000.0,-52,-996,-23,-7,0,4480
234,255486214,41,25000.0,-51,-996,-24,-10,-3,4480
235,255586207,38,25000.0,-52,-996,-25,-11,0,4480
236,255686246,40,25000.0,-51,-996,-22,-9,0,4480
237,255786243,41,25000.0,-51,-996,-22,-6,-1,4480
238,255886206,40,25000.0,-51,-996,-25,-10,0,4480
239,255986205,40,25000.0,-51,-996,-23,-7,0,4480
240,256086236,47,25000.0,-50,-987,-22,26,2,4480
241,256186213,41,25000.0,-52,-993,-26,0,-2,4480
242,256286207,40,25000.0,-52,-996,-21,0,-3,4480
243,256386219,40,25000.0,-49,-996,-23,-3,0,4480
244,256486218,39,25000.0,-52,-997,-19,-5,-1,4480
245,256586257,40,25000.0,-49,-999,-22,-10,0,4480
246,256686207,39,25000.0,-50,-995,-23,-7,-1,4480
247,256786241,40,25000.0,-51,-997,-24,-9,-1,4432
248,256886227,40,25000.0,-54,-996,-28,-12,0,4480
249,256986218,32,25000.0,-48,-996,-24,-7,0,4432
250,259186192,42,25100.0,-51,-996,-24,-11,-1,4432
251,259286198,40,25100.0,-54,-994,-32,-11,0,4480
252,259386242,39,25100.0,-51,-997,-21,-3,0,4480
253,259486185,40,25100.0,-51,-996,-21,-9,0,4432
254,259586179,40,25100.0,-49,-996,-21,-5,0,4480
255,259686195,39,25100.0,-51,-997,-23,-12,0,4432
256,259786243,38,25100.0,-51,-996,-19,-6,-1,4432
257,259886191,40,25100.0,-50,-996,-21,-5,0,4480
258,259986208,41,25100.0,-51,-996,-23,-6,0,4432
259,260086242,39,25100.0,-51,-996,-23,-10,-1,4480
260,260186213,38,25100.0,-52,-996,-24,-9,0,4432
261,260286206,40,25100.0,-50,-996,-23,-6,0,4480
262,260386243,40,25100.0,-51,-996,-23,-6,-1,4480
263,260486200,39,25100.0,-51,-995,-25,-6,-1,4480
264,260586204,39,25100.0,-52,-995,-22,-4,0,4480
265,260686244,39,25100.0,-50,-995,-23,-6,-2,4480
266,260786238,41,25100.0,-51,-995,-23,-6,-1,4432
267,260886199,39,25100.0,-51,-995,-23,-9,-3,4480
268,260986204,40,25100.0,-52,-996,-24,-9,-1,4432
269,261086253,40,25100.0,-50,-996,-22,-7,-1,4480
270,261186203,40,25100.0,-51,-996,-22,-9,0,4480
271,261286195,39,25100.0,-51,-996,-25,-6,-1,4432
272,261386240,39,25100.0,-51,-995,-24,-10,0,4480
273,261486186,40,25100.0,-51,-996,-22,-7,0,4432
274,261586206,39,25100.0,-51,-996,-22,-11,-1,4480
275,261686243,40,25100.0,-51,-994,-22,-10,-2,4480
276,261786268,39,25100.0,-51,-995,-23,-6,0,4480
277,261886193,39,25100.0,-51,-996,-22,-6,-1,4480
278,261986240,40,25100.0,-51,-996,-21,-7,-2,4480
279,262086188,40,25100.0,-52,-996,-22,-7,-1,4480
280,262186199,39,25100.0,-51,-996,-24,-7,-1,4480
281,262286244,39,25100.0,-51,-996,-23,-7,-1,4480
282,262386265,39,25100.0,-51,-998,-22,-5,-3,4480
283,262486214,40,25100.0,-50,-996,-22,-5,0,4480
284,262586200,40,25100.0,-51,-996,-22,-6,0,4480
285,262686271,40,25100.0,-51,-996,-23,-6,0,4480
286,262786194,40,25100.0,-51,-996,-23,-10,0,4480
287,262886230,40,25100.0,-51,-996,-23,-7,0,4480
288,262986235,40,25100.0,-51,-996,-25,-7,0,4480
289,263086193,40,25100.0,-51,-997,-23,-5,-1,4432
290,263186211,40,25100.0,-51,-997,-22,-3,-2,4480
291,263286243,39,25100.0,-51,-997,-24,-12,0,4480
292,263386177,39,25100.0,-51,-997,-22,-10,-1,4432
293,263486200,40,25100.0,-51,-996,-22,-7,0,4480
294,263586244,40,25100.0,-51,-996,-22,-9,-2,4432
295,263686207,39,25100.0,-51,-997,-25,-6,-1,4432
296,263786199,40,25100.0,-52,-996,-25,-7,-1,4480
297,263886216,40,25100.0,-51,-996,-23,-9,0,4480
298,263986240,40,25100.0,-51,-997,-24,-9,0,4480
299,264086185,40,25100.0,-51,-996,-23,-7,0,4480
300,266186198,41,25200.0,-54,-996,-24,-7,-1,4432
301,266286256,41,25200.0,-52,-996,-23,-6,0,4432
302,266386255,40,25200.0,-52,-996,-22,-9,0,4432
303,266486208,40,25200.0,-51,-997,-23,-7,0,4480
304,266586199,40,25200.0,-51,-996,-22,-7,-1,4480
305,266686247,40,25200.0,-51,-996,-22,-10,0,4480
306,266786247,39,25200.0,-51,-996,-23,-6,0,4480
307,266886182,39,25200.0,-51,-996,-23,-10,1,4432
308,266986218,40,25200.0,-51,-996,-24,-9,0,4480
309,267086257,40,25200.0,-51,-996,-23,-9,0,4432
310,267186264,40,25200.0,-51,-996,-22,-7,0,4432
311,267286175,39,25200.0,-51,-996,-22,-6,-1,4480
312,267386195,40,25200.0,-51,-996,-22,-5,0,4480
313,267486242,40,25200.0,-51,-996,-21,-5,0,4480
314,267586177,40,25200.0,-51,-995,-21,-9,-1,4480
315,267686235,39,25200.0,-51,-995,-22,-7,-1,4480
316,267786226,40,25200.0,-51,-995,-23,-10,0,4480
317,267886205,40,25200.0,-53,-996,-23,-7,-3,4432
318,267986246,40,25200.0,-51,-999,-24,-9,-3,4480
319,268086253,39,25200.0,-54,-986,-22,15,-6,4480
320,268186207,38,25200.0,-59,-982,-115,68,-26,4432
321,268286241,29,25200.0,-34,-983,-52,-39,4,4432
322,268386177,56,25200.0,-64,-998,9,34,-6,4480
323,268486196,36,25200.0,-32,-997,-5,-12,-1,4480
324,268586259,42,25200.0,-31,-997,-2,9,-1,4480
325,268686191,47,25200.0,-49,-996,-9,4,0,4432
326,268786178,52,25200.0,-44,-990,-21,16,-4,4480
327,268886199,57,25200.0,-42,-999,14,-26,0,4432
328,268986210,38,25200.0,-73,-983,-77,18,0,4480
329,269086243,60,25200.0,-48,-993,-8,-50,0,4480
330,269186261,51,25200.0,-54,-992,-8,-5,-2,4480
331,269286192,44,25200.0,-51,-989,-87,-17,2,4480
332,269386240,50,25200.0,-14,-988,48,8,-2,4480
333,269486209,52,25200.0,-67,-987,-60,-14,3,4480
334,269586202,44,25200.0,-45,-1000,-37,-9,0,4432
335,269686250,53,25200.0,-62,-995,-25,-10,0,4432
336,269786256,48,25200.0,-50,-995,-25,-5,-1,4480
337,269886216,45,25200.0,-64,-996,-19,-12,0,4480
338,269986211,54,25200.0,-44,-996,-24,-9,-1,4432
339,270086245,46,25200.0,-61,-996,-22,-10,0,4480
340,270186276,53,25200.0,-47,-996,-25,-10,-1,4480
341,270286238,43,25200.0,-62,-996,-23,-9,0,4432
342,270386189,54,25200.0,-47,-996,-24,-6,0,4480
343,270486180,44,25200.0,-60,-996,-24,-6,-1,4480
344,270586219,52,25200.0,-48,-995,-22,-9,-1,4480
345,270686204,47,25200.0,-59,-996,-24,-9,0,4480
346,270786267,50,25200.0,-50,-996,-23,-10,-3,4480
347,270886210,49,25200.0,-57,-996,-24,-7,-2,4480
348,270986194,48,25200.0,-51,-996,-20,-10,-1,4480
349,271086239,50,25200.0,-56,-996,-25,-12,-1,4480
350,273386254,49,25300.0,-54,-995,-24,-6,-1,4432
351,273486273,49,25300.0,-54,-995,-23,-6,-2,4480
352,273586224,49,25300.0,-54,-995,-24,-4,-1,4480
353,273686238,49,25300.0,-54,-996,-22,-10,0,4480
354,273786252,49,25300.0,-54,-996,-24,-6,0,4480
355,273886239,49,25300.0,-53,-996,-22,-9,0,4480
356,273986178,48,25300.0,-53,-996,-25,-9,-1,4480
357,274086185,49,25300.0,-54,-996,-25,-7,0,4480
358,274186211,48,25300.0,-54,-995,-25,-6,0,4480
359,274286248,49,25300.0,-53,-996,-23,-9,-1,4480
360,274386241,49,25300.0,-53,-996,-24,-7,-2,4480
361,274486184,49,25300.0,-54,-995,-23,-3,-2,4480
362,274586176,49,25300.0,-54,-996,-25,-7,0,4480
363,274686208,48,25300.0,-54,-996,-22,-5,-2,4480
364,274786252,49,25300.0,-54,-996,-25,-6,-1,4480
365,274886178,49,25300.0,-54,-996,-24,-6,0,4480
366,274986249,49,25300.0,-53,-996,-24,-6,-2,4480
367,275086208,48,25300.0,-54,-996,-23,-6,-2,4480
368,275186210,49,25300.0,-51,-995,-12,-11,0,4480
369,275286246,47,25300.0,-56,-995,-8,-17,-3,4480
370,275386198,47,25300.0,-55,-994,-27,-5,0,4432
371,275486200,48,25300.0,-53,-995,-27,-10,0,4480
372,275586241,50,25300.0,-53,-995,-28,-4,-1,4480
373,275686215,49,25300.0,-55,-994,-25,-6,-1,4480
374,275786209,49,25300.0,-55,-996,-26,-5,-1,4480
375,275886251,48,25300.0,-54,-996,-22,-7,1,4432
376,275986185,50,25300.0,-51,-997,-23,-6,-1,4480
377,276086199,48,25300.0,-53,-995,-26,-7,0,4480
378,276186254,49,25300.0,-53,-997,-18,-7,-2,4480
379,276286240,49,25300.0,-55,-996,-22,-11,0,4480
380,276386176,48,25300.0,-58,-998,-25,-13,0,4480
381,276486216,49,25300.0,-55,-997,-27,-10,-3,4432
382,276586238,49,25300.0,-54,-995,-22,-7,0,4480
383,276686187,50,25300.0,-55,-996,-27,-10,0,4480
384,276786206,50,25300.0,-55,-996,-24,-9,0,4480
385,276886248,50,25300.0,-56,-996,-20,-12,0,4432
386,276986191,50,25300.0,-57,-997,-21,-9,-2,4480
387,277086202,49,25300.0,-55,-996,-25,-4,-2,4480
388,277186246,49,25300.0,-55,-995,-21,-9,0,4480
389,277286179,48,25300.0,-52,-996,-23,-7,-1,4480
390,277386210,48,25300.0,-53,-995,-22,-7,-2,4480
391,277486248,48,25300.0,-54,-997,-22,-4,0,4480
392,277586180,49,25300.0,-58,-996,-26,-10,0,4480
393,277686209,49,25300.0,-53,-995,-22,-7,-1,4480
394,277786210,49,25300.0,-55,-996,-25,-9,-1,4480
395,277886255,49,25300.0,-53,-996,-23,-6,-1,4432
396,277986243,47,25300.0,-54,-995,-22,-9,0,4480
397,278086186,48,25300.0,-54,-996,-19,-7,-1,4480
398,278186198,48,25300.0,-53,-996,-22,-9,0,4432
399,278286238,49,25300.0,-53,-997,-20,-6,-1,4480
400,280386204,48,25400.0,-54,-995,-23,-6,-2,4480
401,280486252,49,25400.0,-54,-995,-23,-5,0,4480
402,280586176,48,25400.0,-53,-995,-20,-5,-2,4432
403,280686220,48,25400.0,-54,-995,-22,-6,-1,4480
404,280786229,49,25400.0,-53,-995,-26,-9,-1,4480
405,280886182,48,25400.0,-55,-995,-23,-10,-2,4480
406,280986206,49,25400.0,-53,-996,-24,-7,-2,4480
407,281086211,49,25400.0,-54,-995,-24,-7,-1,4480
408,281186247,48,25400.0,-53,-995,-23,-7,-3,4432
409,281286182,48,25400.0,-54,-995,-24,-10,-1,4480
410,281386229,49,25400.0,-53,-995,-23,-10,0,4480
411,281486245,49,25400.0,-54,-995,-23,-7,-1,4480
412,281586245,48,25400.0,-53,-995,-23,-6,0,4480
413,281686181,49,25400.0,-54,-996,-25,-7,-2,4480
414,281786210,48,25400.0,-54,-995,-22,-6,-1,4480
415,281886249,49,25400.0,-53,-996,-24,-7,-2,4432
416,281986178,48,25400.0,-53,-996,-23,-9,-1,4432
417,282086178,49,25400.0,-53,-995,-25,-9,0,4480
418,282186222,48,25400.0,-54,-996,-23,-6,0,4480
419,282286254,49,25400.0,-54,-996,-22,-12,-2,4480
420,282386174,48,25400.0,-54,-996,-24,-5,-2,4480
421,282486199,49,25400.0,-54,-995,-27,-6,-2,4432
422,282586238,49,25400.0,-54,-996,-22,-7,-4,4480
423,282686187,48,25400.0,-54,-996,-23,-10,1,4480
424,282786224,49,25400.0,-54,-996,-23,-6,1,4480
425,282886246,49,25400.0,-54,-996,-23,-6,0,4480
426,282986178,48,25400.0,-53,-996,-24,-6,-1,4480
427,283086193,49,25400.0,-54,-995,-24,-9,0,4432
428,283186217,49,25400.0,-53,-996,-21,-6,-2,4480
429,283286202,49,25400.0,-54,-996,-24,-9,0,4480
430,283386247,48,25400.0,-54,-996,-23,-10,-2,4480
431,283486205,48,25400.0,-54,-996,-24,-9,-3,4432
432,283586205,48,25400.0,-53,-996,-24,-6,0,4480
433,283686248,49,25400.0,-54,-996,-24,-9,-2,4480
434,283786201,49,25400.0,-54,-996,-26,-9,-2,4480
435,283886232,49,25400.0,-54,-996,-24,-10,-1,4480
436,283986249,49,25400.0,-54,-996,-22,-9,-2,4480
437,284086234,48,25400.0,-54,-996,-23,-9,-1,4432
438,284186212,48,25400.0,-54,-996,-23,-5,0,4480
439,284286211,48,25400.0,-53,-996,-23,-7,-1,4480
440,284386250,48,25400.0,-53,-996,-23,-9,-1,4480
441,284486189,48,25400.0,-53,-995,-26,-9,-1,4480
442,284586199,49,25400.0,-54,-996,-24,-9,-1,4480
443,284686242,48,25400.0,-54,-996,-23,-7,-3,4480
444,284786202,49,25400.0,-54,-996,-24,-7,-2,4432
445,284886260,48,25400.0,-54,-996,-24,-9,0,4480
446,284986212,49,25400.0,-54,-996,-25,-7,-1,4480
447,285086251,48,25400.0,-54,-996,-22,-12,-1,4480
448,285186191,49,25400.0,-54,-996,-24,-7,-1,4480
449,285286203,48,25400.0,-54,-996,-24,-10,1,4480
450,287686255,49,25500.0,-54,-995,-25,-5,-3,4480
451,287786198,49,25500.0,-54,-995,-23,-9,-1,4480
452,287886241,48,25500.0,-53,-995,-24,-7,-1,4480
453,287986199,48,25500.0,-53,-996,-25,-6,-2,4480
454,288086243,49,25500.0,-54,-995,-24,-9,-1,4480
455,288186188,49,25500.0,-54,-996,-24,-7,-2,4480
456,288286200,48,25500.0,-54,-995,-23,-10,-1,4480
457,288386240,48,25500.0,-54,-995,-25,-3,-1,4432
458,288486178,48,25500.0,-54,-996,-23,-9,-3,4480
459,288586207,48,25500.0,-54,-996,-27,-12,-1,4480
460,288686240,49,25500.0,-54,-996,-23,-9,0,4480
461,288786237,49,25500.0,-53,-996,-22,-7,0,4432
462,288886211,49,25500.0,-54,-996,-23,-9,0,4480
463,288986211,48,25500.0,-54,-996,-25,-7,-2,4480
464,289086248,48,25500.0,-54,-996,-24,-6,-1,4480
465,289186187,49,25500.0,-54,-996,-24,-6,-2,4480
466,289286198,48,25500.0,-53,-996,-22,-7,-1,4480
467,289386250,49,25500.0,-54,-997,-24,-10,-1,4480
468,289486250,48,25500.0,-53,-996,-22,-6,0,4480
469,289586205,48,25500.0,-53,-996,-23,-7,-1,4480
470,289686240,49,25500.0,-54,-997,-23,-10,0,4480
471,289786182,49,25500.0,-54,-996,-23,-11,-3,4480
472,289886222,48,25500.0,-54,-996,-24,-9,-1,4480
473,289986197,49,25500.0,-54,-996,-25,-7,0,4432
474,290086244,48,25500.0,-53,-997,-23,-11,0,4480
475,290186205,48,25500.0,-54,-996,-21,-6,-3,4480
476,290286205,49,25500.0,-54,-997,-22,-7,0,4432
477,290386266,49,25500.0,-54,-996,-25,-7,-2,4480
478,290486235,48,25500.0,-54,-996,-23,-6,-2,4480
479,290586207,48,25500.0,-54,-996,-24,-9,0,4480
480,290686205,48,25500.0,-54,-996,-24,-10,-2,4480
481,290786245,48,25500.0,-54,-997,-22,-6,0,4480
482,290886208,48,25500.0,-54,-997,-25,-10,0,4480
483,290986214,49,25500.0,-53,-996,-26,-4,0,4432
484,291086199,49,25500.0,-53,-997,-21,-9,-1,4432
485,291186253,48,25500.0,-53,-996,-25,-10,-2,4480
486,291286250,48,25500.0,-53,-996,-23,-9,1,4480
487,291386194,48,25500.0,-54,-997,-23,-9,0,4480
488,291486248,49,25500.0,-53,-996,-23,-6,0,4480
489,291586252,49,25500.0,-53,-996,-24,-7,-2,4480
490,291686208,49,25500.0,-54,-996,-24,-7,0,4432
491,291786245,48,25500.0,-54,-996,-23,-6,0,4480
492,291886202,48,25500.0,-54,-996,-24,-5,0,4480
493,291986174,49,25500.0,-54,-996,-20,-5,-1,4480
494,292086213,48,25500.0,-54,-996,-26,-11,-1,4480
495,292186222,48,25500.0,-53,-996,-23,-10,-2,4480
496,292286256,49,25500.0,-54,-996,-26,-9,0,4432
497,292386201,48,25500.0,-54,-996,-22,-7,-1,4480
498,292486201,48,25500.0,-53,-995,-23,-10,-1,4480
499,292586196,48,25500.0,-53,-996,-22,-7,-1,4480
500,294586191,49,25600.0,-54,-995,-24,-7,-1,4480
501,294686186,48,25600.0,-53,-996,-21,-5,0,4480
502,294786209,49,25600.0,-54,-996,-24,-5,0,4480
503,294886211,49,25600.0,-54,-995,-23,-7,-1,4480
504,294986250,49,25600.0,-54,-996,-24,-9,0,4480
505,295086238,48,25600.0,-54,-995,-24,-7,0,4480
506,295186199,49,25600.0,-54,-995,-22,-4,0,4480
507,295286240,48,25600.0,-53,-995,-21,-4,0,4480
508,295386259,48,25600.0,-54,-996,-25,-11,0,4432
509,295486196,49,25600.0,-54,-995,-26,-9,0,4480
510,295586250,48,25600.0,-53,-995,-23,-6,0,4480
511,295686213,48,25600.0,-54,-995,-21,-9,-3,4480
512,295786209,48,25600.0,-54,-995,-25,-7,0,4480
513,295886251,49,25600.0,-53,-995,-22,-7,-1,4480
514,295986179,48,25600.0,-54,-995,-23,-7,0,4432
515,296086202,49,25600.0,-53,-995,-23,-6,0,4480
516,296186241,49,25600.0,-53,-996,-22,-6,-2,4480
517,296286183,49,25600.0,-54,-996,-22,-11,-1,4480
518,296386204,49,25600.0,-53,-996,-25,-6,0,4480
519,296486200,48,25600.0,-53,-996,-24,-6,0,4480
520,296586238,49,25600.0,-54,-996,-25,-7,-2,4480
521,296686258,49,25600.0,-53,-996,-24,-9,-1,4432
522,296786184,49,25600.0,-53,-996,-23,-7,0,4432
523,296886209,48,25600.0,-53,-995,-23,-10,-1,4480
524,296986245,48,25600.0,-54,-996,-23,-7,-2,4480
525,297086236,48,25600.0,-54,-996,-23,-11,0,4480
526,297186210,48,25600.0,-53,-996,-24,-10,-2,4480
527,297286207,48,25600.0,-54,-995,-23,-11,0,4480
528,297386244,48,25600.0,-53,-996,-23,-9,0,4480
529,297486205,49,25600.0,-54,-996,-24,-9,-2,4480
530,297586214,49,25600.0,-54,-996,-24,-10,-1,4480
531,297686258,49,25600.0,-53,-996,-24,-9,0,4480
532,297786185,48,25600.0,-53,-996,-23,-7,-2,4480
533,297886205,48,25600.0,-54,-996,-23,-10,1,4480
534,297986231,49,25600.0,-54,-996,-22,-5,-2,4480
535,298086178,49,25600.0,-54,-996,-23,-11,0,4480
536,298186203,49,25600.0,-54,-996,-24,-7,-1,4480
537,298286263,48,25600.0,-53,-996,-25,-5,0,4480
538,298386211,49,25600.0,-53,-996,-24,-7,-2,4432
539,298486225,49,25600.0,-53,-996,-25,-9,-1,4480
540,298586241,49,25600.0,-54,-996,-24,-7,-1,4480
541,298686181,48,25600.0,-54,-996,-25,-9,0,4480
542,298786197,49,25600.0,-54,-996,-26,-6,0,4480
543,298886241,48,25600.0,-53,-996,-24,-7,0,4480
544,298986200,48,25600.0,-54,-996,-24,-7,0,4480
545,299086232,48,25600.0,-54,-996,-25,-6,0,4432
546,299186231,48,25600.0,-53,-996,-23,-10,0,4480
547,299286248,48,25600.0,-54,-996,-24,-7,-2,4480
548,299386253,49,25600.0,-54,-996,-24,-7,0,4480
549,299486178,49,25600.0,-54,-996,-23,-7,0,4480
550,301586176,48,25700.0,-54,-996,-22,-7,-1,4480
551,301686217,49,25700.0,-53,-996,-25,-9,0,4480
552,301786199,49,25700.0,-53,-996,-23,-10,-2,4480
553,301886244,49,25700.0,-53,-996,-23,-7,0,4480
554,301986186,48,25700.0,-53,-996,-23,-9,-2,4432
555,302086226,49,25700.0,-54,-996,-25,-7,0,4480
556,302186241,49,25700.0,-54,-996,-25,-9,0,4480
557,302286252,48,25700.0,-53,-995,-22,-10,-2,4480
558,302386177,49,25700.0,-53,-996,-25,-11,-1,4480
559,302486198,49,25700.0,-53,-996,-24,-6,-2,4480
560,302586226,49,25700.0,-54,-995,-23,-9,-1,4480
561,302686245,49,25700.0,-53,-996,-24,-7,-1,4480
