,mavpackettype,time_usec,frequency,xacc,yacc,zacc,xgyro,ygyro,zgyro,temperature,time_elapsed
120,RAW_IMU,1929143402,50.0,42,-1,-1009,0,0,0,4528,00:32:09.143402
121,RAW_IMU,1929243412,50.0,41,-2,-1011,-8,14,-2,4480,00:32:09.243412
122,RAW_IMU,1929343360,50.0,42,-2,-1011,-7,13,-2,4528,00:32:09.343360
123,RAW_IMU,1929443427,50.0,42,-2,-1013,-9,17,-1,4528,00:32:09.443427
124,RAW_IMU,1929543429,50.0,42,-2,-1012,-10,17,-2,4528,00:32:09.543429
125,RAW_IMU,1929643363,50.0,41,-2,-1012,-9,18,-2,4528,00:32:09.643363
126,RAW_IMU,1929743400,50.0,43,-2,-1012,-9,17,-2,4480,00:32:09.743400
127,RAW_IMU,1929843414,50.0,42,-2,-1012,-8,15,-3,4528,00:32:09.843414
128,RAW_IMU,1929943365,50.0,42,-2,-1012,-8,15,-2,4528,00:32:09.943365
129,RAW_IMU,1930043432,50.0,42,-2,-1012,-10,18,-2,4480,00:32:10.043432
130,RAW_IMU,1932143412,75.0,42,-2,-1009,-8,20,-2,4528,00:32:12.143412
131,RAW_IMU,1932243422,75.0,44,-2,-1010,-10,5,-1,4480,00:32:12.243422
132,RAW_IMU,1932343389,75.0,41,-2,-1008,0,14,0,4528,00:32:12.343389
133,RAW_IMU,1932443419,75.0,43,-3,-1010,-14,11,0,4480,00:32:12.443419
134,RAW_IMU,1932543420,75.0,41,-1,-1007,2,6,0,4528,00:32:12.543420
135,RAW_IMU,1932643381,75.0,43,-2,-1010,-13,10,-1,4480,00:32:12.643381
136,RAW_IMU,1932743412,75.0,41,-1,-1007,2,7,0,4528,00:32:12.743412
137,RAW_IMU,1932843407,75.0,43,-2,-1011,-11,3,-1,4528,00:32:12.843407
138,RAW_IMU,1932943367,75.0,41,-2,-1007,1,5,0,4528,00:32:12.943367
139,RAW_IMU,1933043404,75.0,43,-3,-1011,-14,8,-1,4480,00:32:13.043404
140,RAW_IMU,1935143396,100.0,41,-1,-1007,0,5,0,4528,00:32:15.143396
141,RAW_IMU,1935243402,100.0,41,-2,-1008,-7,14,0,4480,00:32:15.243402
142,RAW_IMU,1935343364,100.0,43,-2,-1007,-4,10,0,4528,00:32:15.343364
143,RAW_IMU,1935443351,100.0,42,-2,-1008,-4,11,0,4528,00:32:15.443351
144,RAW_IMU,1935543406,100.0,42,-2,-1008,-6,11,0,4480,00:32:15.543406
145,RAW_IMU,1935643404,100.0,42,-2,-1008,-5,12,0,4528,00:32:15.643404
146,RAW_IMU,1935743364,100.0,42,-2,-1008,-6,10,0,4528,00:32:15.743364
147,RAW_IMU,1935843433,100.0,42,-1,-1008,-4,11,0,4480,00:32:15.843433
148,RAW_IMU,1935943414,100.0,42,-2,-1008,-4,12,0,4480,00:32:15.943414
149,RAW_IMU,1936043363,100.0,42,-2,-1009,-5,11,0,4480,00:32:16.043363
150,RAW_IMU,1938243415,125.0,43,-2,-1009,-8,5,0,4480,00:32:18.243415
151,RAW_IMU,1938343403,125.0,42,-2,-1008,0,6,0,4480,00:32:18.343403
152,RAW_IMU,1938443376,125.0,43,-2,-1009,-9,5,0,4480,00:32:18.443376
153,RAW_IMU,1938543459,125.0,42,-2,-1007,-2,7,0,4528,00:32:18.543459
154,RAW_IMU,1938643421,125.0,43,-2,-1009,-9,4,-1,4528,00:32:18.643421
155,RAW_IMU,1938743373,125.0,42,-2,-1009,-3,5,0,4528,00:32:18.743373
156,RAW_IMU,1938843403,125.0,42,-2,-1008,-1,6,0,4528,00:32:18.843403
157,RAW_IMU,1938943431,125.0,43,-2,-1009,-8,7,-1,4480,00:32:18.943431
158,RAW_IMU,1939043372,125.0,41,-2,-1009,0,4,0,4480,00:32:19.043372
159,RAW_IMU,1939143403,125.0,43,-2,-1010,-8,6,-1,4480,00:32:19.143403
160,RAW_IMU,1941243416,150.0,43,-2,-1010,-9,6,0,4528,00:32:21.243416
161,RAW_IMU,1941343380,150.0,43,-2,-1009,-6,5,0,4528,00:32:21.343380
162,RAW_IMU,1941443414,150.0,42,-2,-1008,-7,7,0,4480,00:32:21.443414
163,RAW_IMU,1941543412,150.0,42,-1,-1008,-8,8,0,4528,00:32:21.543412
164,RAW_IMU,1941643413,150.0,43,-2,-1009,-6,5,0,4480,00:32:21.643413
165,RAW_IMU,1941743406,150.0,43,-1,-1009,-6,6,0,4480,00:32:21.743406
166,RAW_IMU,1941843411,150.0,43,-2,-1009,-7,6,0,4480,00:32:21.843411
167,RAW_IMU,1941943391,150.0,42,-1,-1008,-6,6,0,4480,00:32:21.943391
168,RAW_IMU,1942043427,150.0,42,-2,-1009,-7,7,0,4480,00:32:22.043427
169,RAW_IMU,1942143459,150.0,43,-1,-1009,-6,7,0,4528,00:32:22.143459
170,RAW_IMU,1944243406,175.0,42,-2,-1009,-3,3,0,4528,00:32:24.243406
171,RAW_IMU,1944343400,175.0,43,-2,-1008,-6,8,0,4528,00:32:24.343400
172,RAW_IMU,1944443418,175.0,42,-2,-1010,-4,3,-1,4480,00:32:24.443418
173,RAW_IMU,1944543438,175.0,42,-2,-1008,-7,9,0,4528,00:32:24.543438
174,RAW_IMU,1944643371,175.0,42,-3,-1009,-3,3,-1,4480,00:32:24.643371
175,RAW_IMU,1944743417,175.0,43,-2,-1008,-7,8,0,4528,00:32:24.743417
176,RAW_IMU,1944843425,175.0,42,-2,-1009,-3,3,0,4528,00:32:24.843425
177,RAW_IMU,1944943417,175.0,42,-1,-1008,-5,9,0,4528,00:32:24.943417
178,RAW_IMU,1945043434,175.0,42,-2,-1009,-3,3,0,4528,00:32:25.043434
179,RAW_IMU,1945143417,175.0,42,-2,-1009,-7,8,0,4528,00:32:25.143417
180,RAW_IMU,1947243419,200.0,42,-2,-1009,-5,5,0,4528,00:32:27.243419
181,RAW_IMU,1947343355,200.0,43,-2,-1008,-5,5,0,4480,00:32:27.343355
182,RAW_IMU,1947443410,200.0,42,-2,-1009,-4,3,0,4528,00:32:27.443410
183,RAW_IMU,1947543432,200.0,42,-2,-1009,-4,4,0,4528,00:32:27.543432
184,RAW_IMU,1947643360,200.0,42,-2,-1009,-4,3,0,4528,00:32:27.643360
185,RAW_IMU,1947743420,200.0,43,-2,-1008,-4,2,0,4480,00:32:27.743420
186,RAW_IMU,1947843419,200.0,42,-2,-1009,-5,4,0,4528,00:32:27.843419
187,RAW_IMU,1947943406,200.0,43,-2,-1008,-4,5,0,4528,00:32:27.943406
188,RAW_IMU,1948043412,200.0,42,-2,-1009,-3,2,0,4480,00:32:28.043412
189,RAW_IMU,1948143412,200.0,43,-2,-1009,-4,3,0,4528,00:32:28.143412
190,RAW_IMU,1950243448,225.0,42,-2,-1008,-6,7,0,4528,00:32:30.243448
191,RAW_IMU,1950343387,225.0,43,-2,-1010,-4,5,0,4480,00:32:30.343387
192,RAW_IMU,1950443417,225.0,42,-2,-1008,-5,7,0,4528,00:32:30.443417
193,RAW_IMU,1950543418,225.0,43,-1,-1010,-6,5,0,4480,00:32:30.543418
194,RAW_IMU,1950643389,225.0,42,-2,-1009,-5,5,0,4480,00:32:30.643389
195,RAW_IMU,1950743413,225.0,42,-2,-1009,-4,5,-1,4480,00:32:30.743413
196,RAW_IMU,1950843413,225.0,42,-2,-1008,-5,6,1,4480,00:32:30.843413
197,RAW_IMU,1950943420,225.0,43,-2,-1009,-5,6,0,4480,00:32:30.943420
198,RAW_IMU,1951043416,225.0,42,-2,-1008,-5,6,0,4528,00:32:31.043416
199,RAW_IMU,1951143429,225.0,42,-2,-1010,-5,6,-1,4480,00:32:31.143429
200,RAW_IMU,1953243422,250.0,42,-2,-1008,-5,9,-1,4480,00:32:33.243422
201,RAW_IMU,1953343423,250.0,42,-1,-1008,-5,8,0,4528,00:32:33.343423
202,RAW_IMU,1953443353,250.0,43,-2,-1008,-5,8,0,4528,00:32:33.443353
203,RAW_IMU,1953543420,250.0,42,-2,-1008,-6,8,0,4528,00:32:33.543420
204,RAW_IMU,1953643416,250.0,42,-1,-1008,-6,7,1,4528,00:32:33.643416
205,RAW_IMU,1953743377,250.0,42,-2,-1007,-5,9,0,4480,00:32:33.743377
206,RAW_IMU,1953843414,250.0,42,-2,-1008,-5,7,0,4528,00:32:33.843414
207,RAW_IMU,1953943409,250.0,42,-2,-1008,-5,8,0,4480,00:32:33.943409
208,RAW_IMU,1954043386,250.0,42,-2,-1008,-5,8,1,4480,00:32:34.043386
209,RAW_IMU,1954143425,250.0,42,-2,-1008,-5,8,1,4528,00:32:34.143425
210,RAW_IMU,1956243415,0.0,42,-2,-1009,-5,5,0,4528,00:32:36.243415
211,RAW_IMU,1956343409,0.0,43,-2,-1010,-4,7,-1,4528,00:32:36.343409
212,RAW_IMU,1956443404,0.0,42,-2,-1009,-5,7,0,4480,00:32:36.443404
213,RAW_IMU,1956543394,0.0,42,-2,-1009,-5,6,0,4528,00:32:36.543394
214,RAW_IMU,1956643419,0.0,43,-2,-1009,-5,6,0,4480,00:32:36.643419
215,RAW_IMU,1956743408,0.0,42,-1,-1009,-5,6,0,4480,00:32:36.743408
216,RAW_IMU,1956843370,0.0,42,-2,-1009,-4,6,0,4480,00:32:36.843370
217,RAW_IMU,1956943430,0.0,43,-2,-1009,-4,7,0,4528,00:32:36.943430
218,RAW_IMU,1957043421,0.0,42,-2,-1009,-5,5,0,4528,00:32:37.043421
219,RAW_IMU,1957143362,0.0,42,-2,-1009,-6,6,0,4480,00:32:37.143362
220,RAW_IMU,1959243389,25.0,43,-2,-1009,-2,5,0,4480,00:32:39.243389
221,RAW_IMU,1959343413,25.0,43,-2,-1010,-8,-2,-1,4480,00:32:39.343413
222,RAW_IMU,1959443406,25.0,41,-1,-1009,-2,16,0,4480,00:32:39.443406
